Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,force.x,force.y,force.z,orientation.x,orientation.y,orientation.z,orientation.w,angular_velocity.x,angular_velocity.y,angular_velocity.z,aux.current_yaw,aux.kf_correction,aux.angle_corrections,aux.enable_motors,aux.use_external_yaw,kR_0,kR_1,kR_2,kOm_0,kOm_1,kOm_2
1642435551.7530427,8913,1642435550,872672053,mocap,-0.11118923872709274,0.10842997580766678,2.3818657398223877,-0.02174067124724388,-0.02422492951154709,-0.041396550834178925,0.9986124634742737,-0.015866242349147797,0.0015580941690132022,6.466604099841788e-05,-0.10221242159605026,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435551.7530692,8914,1642435550,882658147,mocap,-0.11360713839530945,0.10739657282829285,2.3820459842681885,-0.021501120179891586,-0.0247199684381485,-0.04139968007802963,0.9986053705215454,-0.013937522657215595,-0.0012343692360445857,-5.058872193330899e-05,-0.10198952257633209,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435551.7530873,8915,1642435550,894003407,mocap,-0.11544577032327652,0.10514510422945023,2.384352445602417,-0.02099372260272503,-0.025061164051294327,-0.04139283671975136,0.9986079931259155,-0.010594523511826992,-0.00306027103215456,-0.00012222619261592627,-0.1017645001411438,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435551.753106,8916,1642435550,904088980,mocap,-0.124177485704422,0.09367182105779648,2.393817901611328,-0.01844632439315319,-0.026682205498218536,-0.04135182872414589,0.998617947101593,0.00430726632475853,-0.011712108738720417,-0.0004065037064719945,-0.10031186044216156,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435551.7531183,8917,1642435550,913425386,mocap,-0.12203168869018555,0.09565072506666183,2.3904225826263428,-0.01890391856431961,-0.02628972753882408,-0.04135822132229805,0.998619556427002,0.0016068422701209784,-0.00922322180122137,-0.0003288616135250777,-0.09967511892318726,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435551.7531488,8918,1642435550,924193251,mocap,-0.11856425553560257,0.09919481724500656,2.3886914253234863,-0.019687535241246223,-0.025615766644477844,-0.0413682796061039,0.9986215233802795,-0.0029573242645710707,-0.0053058345802128315,-0.0001977976062335074,-0.0994909256696701,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435551.7531679,8919,1642435550,933842678,mocap,-0.11589053273200989,0.10197440534830093,2.3877642154693604,-0.020298846065998077,-0.025091471150517464,-0.04137541353702545,0.9986222982406616,-0.006401643622666597,-0.002325981855392456,-8.965664164861664e-05,-0.09940973669290543,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435551.7531853,8920,1642435550,943325126,mocap,-0.1146860346198082,0.10295518487691879,2.387802839279175,-0.02051389031112194,-0.02484809421002865,-0.04137673228979111,0.9986239075660706,-0.007459702901542187,-0.0009406593162566423,-3.668198041850701e-05,-0.09927572309970856,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435551.7532003,8921,1642435550,954414292,mocap,-0.11874344944953918,0.097860187292099,2.388948440551758,-0.019405685365200043,-0.02563912235200405,-0.0413612499833107,0.998626708984375,-0.0008172914967872202,-0.005145061761140823,-0.00018889094644691795,-0.09877602010965347,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435551.7532313,8922,1642435550,965105855,mocap,-0.11890427768230438,0.09955836832523346,2.3843915462493896,-0.019795704632997513,-0.025735940784215927,-0.04137313738465309,0.9986160397529602,-0.002871320117264986,-0.005531200673431158,-0.00020734316785819829,-0.09853603690862656,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435551.753245,8923,1642435550,973724657,mocap,-0.11864437162876129,0.10077276080846786,2.382119655609131,-0.020070629194378853,-0.025716356933116913,-0.041380077600479126,0.99861079454422,-0.004288344644010067,-0.005284829530864954,-0.0002010251919273287,-0.09850215166807175,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435551.7532656,8924,1642435550,983222990,mocap,-0.1175236776471138,0.10130416601896286,2.3829286098480225,-0.02018502727150917,-0.025477929040789604,-0.04137904942035675,0.9986146688461304,-0.004864641465246677,-0.0038463810924440622,-0.00014726455265190452,-0.09823256731033325,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435551.7532823,8925,1642435550,994263511,mocap,-0.11183247715234756,0.10794119536876678,2.38234806060791,-0.021628323942422867,-0.024350397288799286,-0.04139607027173042,0.9986118674278259,-0.013092556968331337,0.002299797022715211,9.490834781900048e-05,-0.0986325666308403,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435551.7533197,8926,1642435551,3372001,mocap,-0.10050605237483978,0.1206006184220314,2.37231183052063,-0.024478470906615257,-0.02218199521303177,-0.04142120108008385,0.9985955357551575,-0.029177656397223473,0.014064507558941841,0.0006631905562244356,-0.10184657573699951,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435551.7558215,8927,1642435551,14687157,mocap,-0.1126609593629837,0.10815730690956116,2.3835084438323975,-0.021655436605215073,-0.02451353520154953,-0.04139977693557739,0.9986071586608887,-0.011982714757323265,0.0008709392859600484,3.597783506847918e-05,-0.09989892691373825,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435551.7558634,8928,1642435551,23261792,mocap,-0.12436220049858093,0.09077134728431702,2.391176700592041,-0.01786101423203945,-0.026725629344582558,-0.041336458176374435,0.9986280798912048,0.010158689692616463,-0.010910307057201862,-0.0003658535424619913,-0.09836628288030624,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435551.7558908,8929,1642435551,33690542,mocap,-0.11951977014541626,0.09833730012178421,2.386569023132324,-0.0195174477994442,-0.025830639526247978,-0.041367314755916595,0.9986193776130676,0.0004395443247631192,-0.0058487895876169205,-0.00021594496502075344,-0.09805408865213394,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
