Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,rpm_0,rpm_1,rpm_2,rpm_3,aux.current_yaw,aux.kf_correction,aux.angle_corrections,aux.enable_motors,aux.use_external_yaw
1642435568.0076191,12595,1642435568,6258452,,10260.0,8248.0,9120.0,9448.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.017963,12596,1642435568,16217567,,10324.0,8288.0,9104.0,9404.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.0305023,12597,1642435568,26188296,,10340.0,8264.0,9076.0,9476.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.0386527,12598,1642435568,36401056,,10288.0,8276.0,9116.0,9436.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.047558,12599,1642435568,46250692,,10276.0,8304.0,9112.0,9448.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.0597637,12600,1642435568,56290744,,10316.0,8260.0,9096.0,9492.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.068359,12601,1642435568,66195223,,10380.0,8276.0,9116.0,9468.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.0775802,12602,1642435568,76212306,,10364.0,8236.0,9088.0,9524.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.0882146,12603,1642435568,86303921,,10364.0,8212.0,9072.0,9456.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.0974011,12604,1642435568,96204233,,10316.0,8232.0,9196.0,9468.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.1082785,12605,1642435568,106228504,,10276.0,8240.0,9188.0,9460.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.118003,12606,1642435568,116204077,,10248.0,8288.0,9200.0,9460.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.1281586,12607,1642435568,126251890,,10256.0,8260.0,9180.0,9488.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.1391933,12608,1642435568,136196265,,10232.0,8276.0,9144.0,9476.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.1483173,12609,1642435568,146186056,,10328.0,8296.0,9120.0,9448.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.1579282,12610,1642435568,156160744,,10340.0,8316.0,9056.0,9448.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.168369,12611,1642435568,166169181,,10372.0,8268.0,9036.0,9464.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.17775,12612,1642435568,176234285,,10328.0,8300.0,9064.0,9468.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.1870205,12613,1642435568,186154129,,10388.0,8228.0,9036.0,9464.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.199597,12614,1642435568,196478192,,10328.0,8252.0,9076.0,9484.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.2087367,12615,1642435568,206242462,,10336.0,8264.0,9104.0,9488.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.2188892,12616,1642435568,216204910,,10268.0,8276.0,9184.0,9448.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.2278984,12617,1642435568,226225952,,10220.0,8260.0,9176.0,9432.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.2376997,12618,1642435568,236222879,,10204.0,8292.0,9188.0,9468.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.2475348,12619,1642435568,246237098,,10280.0,8308.0,9068.0,9456.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.257325,12620,1642435568,256254858,,10348.0,8276.0,9052.0,9444.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.2690423,12621,1642435568,266745276,,10360.0,8264.0,9008.0,9468.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.2781234,12622,1642435568,276231056,,10328.0,8248.0,9008.0,9452.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.2878428,12623,1642435568,286222827,,10324.0,8196.0,9068.0,9432.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.2990758,12624,1642435568,296213712,,10288.0,8184.0,9064.0,9476.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.3083258,12625,1642435568,306218348,,10308.0,8212.0,9044.0,9464.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.3173265,12626,1642435568,316280535,,10284.0,8216.0,9084.0,9428.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.32794,12627,1642435568,326217046,,10228.0,8136.0,9092.0,9436.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.3399074,12628,1642435568,336275744,,10236.0,8132.0,9064.0,9396.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.3489327,12629,1642435568,346210275,,10228.0,8196.0,9088.0,9432.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.3578897,12630,1642435568,356209181,,10300.0,8152.0,9008.0,9444.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.3672764,12631,1642435568,366192306,,10268.0,8148.0,9000.0,9392.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.3809948,12632,1642435568,376241994,,10284.0,8128.0,9020.0,9428.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.3882442,12633,1642435568,386177879,,10212.0,8152.0,9012.0,9424.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.3983638,12634,1642435568,396185692,,10152.0,8160.0,9028.0,9376.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.4079394,12635,1642435568,406305796,,10160.0,8184.0,9116.0,9356.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.4175184,12636,1642435568,416213035,,10132.0,8176.0,9116.0,9404.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.4282713,12637,1642435568,426227306,,10212.0,8144.0,9076.0,9336.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.4375787,12638,1642435568,436195171,,10280.0,8148.0,9012.0,9400.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.448852,12639,1642435568,446184546,,10256.0,8164.0,8968.0,9424.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.4597027,12640,1642435568,456197723,,10280.0,8168.0,8984.0,9344.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.4671912,12641,1642435568,466190848,,10128.0,8176.0,9076.0,9332.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.4776754,12642,1642435568,476236681,,10128.0,8180.0,9088.0,9348.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.488265,12643,1642435568,486441994,,10096.0,8136.0,9112.0,9336.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.5191457,12644,1642435568,496219910,,10168.0,8152.0,9100.0,9344.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.5228553,12645,1642435568,506221525,,10188.0,8160.0,9096.0,9304.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.5229018,12646,1642435568,516220900,,10180.0,8176.0,9032.0,9340.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.52828,12647,1642435568,526266577,,10232.0,8172.0,9016.0,9336.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.5374415,12648,1642435568,536193348,,10144.0,8148.0,8948.0,9360.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.5475168,12649,1642435568,546196212,,10152.0,8152.0,8940.0,9424.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.557952,12650,1642435568,556157254,,10116.0,8088.0,9052.0,9356.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.5685787,12651,1642435568,566238296,,10080.0,8072.0,9152.0,9340.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.5782323,12652,1642435568,576208660,,10064.0,8068.0,9120.0,9364.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.5880964,12653,1642435568,586404025,,10060.0,8124.0,9128.0,9360.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.5976732,12654,1642435568,596209858,,10144.0,8088.0,9032.0,9376.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.607743,12655,1642435568,606183660,,10176.0,8100.0,9036.0,9420.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.617915,12656,1642435568,616189181,,10148.0,8076.0,8988.0,9312.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.6297967,12657,1642435568,626421525,,10080.0,8104.0,9016.0,9344.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.6392336,12658,1642435568,636219181,,10056.0,8060.0,9052.0,9332.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.648617,12659,1642435568,646169389,,10052.0,8076.0,9060.0,9356.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.65777,12660,1642435568,656210379,,10060.0,8024.0,8980.0,9400.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.668658,12661,1642435568,666231681,,10128.0,8072.0,9040.0,9424.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.6782768,12662,1642435568,676211108,,10112.0,8052.0,9000.0,9412.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.688325,12663,1642435568,686904755,,10104.0,8052.0,9008.0,9404.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.6982818,12664,1642435568,696220431,,10092.0,8088.0,9008.0,9412.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.7091506,12665,1642435568,706207879,,10112.0,8100.0,9012.0,9396.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.717371,12666,1642435568,716206212,,10060.0,8140.0,8936.0,9432.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.7278962,12667,1642435568,726234650,,10048.0,8084.0,9096.0,9320.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.738121,12668,1642435568,736254441,,10000.0,8088.0,9112.0,9372.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.7482545,12669,1642435568,746194337,,9980.0,8068.0,9084.0,9492.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.757946,12670,1642435568,756312566,,9960.0,8052.0,9084.0,9488.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.769024,12671,1642435568,766192514,,10040.0,8036.0,9024.0,9472.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.778339,12672,1642435568,776187671,,10068.0,8072.0,8996.0,9536.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.7882972,12673,1642435568,786537567,,10104.0,8016.0,8992.0,9524.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.7977085,12674,1642435568,796275483,,10088.0,8052.0,9016.0,9480.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.808694,12675,1642435568,806230900,,10032.0,8048.0,9004.0,9492.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.8172588,12676,1642435568,816181629,,10036.0,8128.0,9012.0,9456.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.828051,12677,1642435568,826189389,,9984.0,8148.0,9044.0,9420.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.8382041,12678,1642435568,836215483,,9992.0,8116.0,9040.0,9444.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.8473964,12679,1642435568,846176577,,10036.0,8120.0,8996.0,9408.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.8583927,12680,1642435568,856242254,,10056.0,8164.0,8972.0,9452.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.8680232,12681,1642435568,866202827,,9940.0,8124.0,8976.0,9476.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.8777063,12682,1642435568,876182410,,9976.0,8144.0,9012.0,9476.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.8882878,12683,1642435568,886373764,,9972.0,8160.0,9052.0,9544.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.899305,12684,1642435568,896164077,,9972.0,8180.0,8992.0,9512.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.9090376,12685,1642435568,906157931,,10008.0,8168.0,8976.0,9556.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.917513,12686,1642435568,916191369,,10052.0,8176.0,8948.0,9584.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.927551,12687,1642435568,926226264,,9940.0,8180.0,8952.0,9548.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.9380567,12688,1642435568,936203348,,10000.0,8192.0,8956.0,9464.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.9506695,12689,1642435568,946182775,,9940.0,8208.0,8952.0,9460.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.9595532,12690,1642435568,956220327,,9888.0,8268.0,8940.0,9448.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.968023,12691,1642435568,966225119,,9876.0,8240.0,9032.0,9468.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.9798558,12692,1642435568,976585849,,9920.0,8220.0,9032.0,9552.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.9896624,12693,1642435568,986320744,,9880.0,8244.0,8992.0,9568.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435568.997369,12694,1642435568,996245639,,9908.0,8208.0,8968.0,9560.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.0075037,12695,1642435569,6183139,,9928.0,8172.0,8916.0,9592.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.0173914,12696,1642435569,16185796,,9916.0,8196.0,9000.0,9600.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.0278287,12697,1642435569,26235327,,9860.0,8216.0,8980.0,9552.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.0375824,12698,1642435569,36190223,,9856.0,8280.0,8940.0,9452.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.0477712,12699,1642435569,46185327,,9800.0,8308.0,8972.0,9512.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.0576305,12700,1642435569,56220223,,9816.0,8316.0,8992.0,9460.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.068841,12701,1642435569,66216004,,9796.0,8268.0,9048.0,9432.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.078651,12702,1642435569,76213504,,9772.0,8260.0,9020.0,9516.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.0882685,12703,1642435569,86180744,,9788.0,8196.0,8988.0,9552.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.097638,12704,1642435569,96181994,,9816.0,8208.0,8964.0,9580.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.1076198,12705,1642435569,106366941,,9848.0,8124.0,8924.0,9584.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.118454,12706,1642435569,116333035,,9852.0,8140.0,8916.0,9632.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.127572,12707,1642435569,126270848,,9872.0,8168.0,8920.0,9620.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.1378171,12708,1642435569,136586942,,9892.0,8140.0,8904.0,9536.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.147775,12709,1642435569,146249910,,9772.0,8216.0,8944.0,9508.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.1583333,12710,1642435569,156253035,,9760.0,8264.0,8940.0,9504.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.1675537,12711,1642435569,166185014,,9792.0,8284.0,8964.0,9488.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.1779835,12712,1642435569,176183556,,9748.0,8272.0,8980.0,9468.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.1876903,12713,1642435569,186197462,,9748.0,8244.0,8988.0,9492.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.1984656,12714,1642435569,196308035,,9740.0,8264.0,9004.0,9456.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.2086985,12715,1642435569,206698869,,9760.0,8220.0,8988.0,9516.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.2181773,12716,1642435569,216200066,,9740.0,8200.0,9028.0,9516.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.2283943,12717,1642435569,226256785,,9696.0,8216.0,8980.0,9508.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.2381063,12718,1642435569,236213868,,9760.0,8180.0,8920.0,9528.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.247428,12719,1642435569,246191212,,9764.0,8224.0,8920.0,9572.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.2599006,12720,1642435569,256238087,,9724.0,8228.0,8912.0,9496.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.2684388,12721,1642435569,266194962,,9692.0,8264.0,8848.0,9444.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.2780848,12722,1642435569,276246629,,9676.0,8236.0,8920.0,9432.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.2877402,12723,1642435569,286254962,,9720.0,8268.0,8916.0,9468.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.2977853,12724,1642435569,296174441,,9744.0,8216.0,8908.0,9484.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.3078618,12725,1642435569,306219181,,9700.0,8228.0,8904.0,9560.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.317936,12726,1642435569,316194493,,9696.0,8200.0,8964.0,9588.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.328733,12727,1642435569,326194285,,9680.0,8148.0,8948.0,9592.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.3382683,12728,1642435569,336167150,,9656.0,8200.0,8896.0,9596.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.3482013,12729,1642435569,346198712,,9644.0,8228.0,8924.0,9520.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.357642,12730,1642435569,356197879,,9688.0,8276.0,8932.0,9536.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.3682508,12731,1642435569,366346212,,9644.0,8256.0,8912.0,9544.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.3780699,12732,1642435569,376263035,,9644.0,8288.0,8916.0,9496.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.3877094,12733,1642435569,386181629,,9672.0,8236.0,8912.0,9532.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.3981252,12734,1642435569,396186004,,9636.0,8232.0,8896.0,9584.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.4080255,12735,1642435569,406165796,,9588.0,8232.0,8904.0,9548.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.4174128,12736,1642435569,416172514,,9628.0,8220.0,8912.0,9520.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.4282198,12737,1642435569,426427775,,9584.0,8240.0,8920.0,9516.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.437927,12738,1642435569,436530901,,9568.0,8224.0,8852.0,9544.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.4477603,12739,1642435569,446249598,,9580.0,8232.0,8828.0,9600.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.4578183,12740,1642435569,456225743,,9580.0,8264.0,8844.0,9508.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.4680955,12741,1642435569,466202202,,9528.0,8240.0,8832.0,9484.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.4777453,12742,1642435569,476203191,,9532.0,8280.0,8848.0,9540.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.4880357,12743,1642435569,486255743,,9536.0,8284.0,8900.0,9576.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.4982526,12744,1642435569,496169025,,9496.0,8268.0,8864.0,9496.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.507508,12745,1642435569,506199806,,9512.0,8288.0,8816.0,9464.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.519474,12746,1642435569,516433139,,9500.0,8344.0,8808.0,9376.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.5281734,12747,1642435569,526241004,,9488.0,8376.0,8760.0,9448.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.5384095,12748,1642435569,536222566,,9448.0,8364.0,8808.0,9440.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.5482178,12749,1642435569,546197254,,9520.0,8320.0,8804.0,9536.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.5581462,12750,1642435569,556248764,,9440.0,8284.0,8804.0,9612.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.5682528,12751,1642435569,566240118,,9428.0,8272.0,8808.0,9596.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.5776186,12752,1642435569,576259493,,9424.0,8276.0,8824.0,9572.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.5878193,12753,1642435569,586197514,,9428.0,8288.0,8780.0,9484.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.59838,12754,1642435569,596193191,,9408.0,8372.0,8760.0,9492.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.6076403,12755,1642435569,606237566,,9516.0,8380.0,8708.0,9452.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.6182716,12756,1642435569,616267931,,9444.0,8408.0,8684.0,9432.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.627971,12757,1642435569,626176681,,9532.0,8404.0,8680.0,9396.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.6376953,12758,1642435569,636203921,,9484.0,8460.0,8660.0,9356.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.6479664,12759,1642435569,646202566,,9452.0,8476.0,8664.0,9356.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.659092,12760,1642435569,656188087,,9436.0,8396.0,8688.0,9436.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.6683395,12761,1642435569,666186577,,9348.0,8380.0,8728.0,9524.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.6785767,12762,1642435569,676218504,,9352.0,8336.0,8772.0,9516.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.6879575,12763,1642435569,686241993,,9380.0,8288.0,8824.0,9596.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.699101,12764,1642435569,696196993,,9360.0,8236.0,8844.0,9648.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.7086048,12765,1642435569,706189441,,9404.0,8252.0,8844.0,9592.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.7182896,12766,1642435569,716189441,,9424.0,8324.0,8744.0,9556.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.7275004,12767,1642435569,726239702,,9448.0,8372.0,8712.0,9480.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.7375562,12768,1642435569,736196160,,9480.0,8340.0,8664.0,9372.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.7481844,12769,1642435569,746205066,,9476.0,8388.0,8660.0,9440.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.7575881,12770,1642435569,756332670,,9436.0,8368.0,8644.0,9400.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.7677534,12771,1642435569,766417827,,9412.0,8364.0,8676.0,9472.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.7786012,12772,1642435569,776161785,,9396.0,8352.0,8740.0,9524.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.789633,12773,1642435569,786287670,,9320.0,8284.0,8736.0,9620.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.7986465,12774,1642435569,796202618,,9352.0,8168.0,8752.0,9592.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.810233,12775,1642435569,806176733,,9360.0,8160.0,8720.0,9560.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.8184075,12776,1642435569,816212098,,9388.0,8224.0,8736.0,9528.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.8283057,12777,1642435569,826223139,,9388.0,8244.0,8712.0,9452.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.8381646,12778,1642435569,836223139,,9392.0,8320.0,8688.0,9480.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.848262,12779,1642435569,846704703,,9396.0,8312.0,8696.0,9400.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.8585024,12780,1642435569,856221264,,9400.0,8352.0,8712.0,9344.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.8684237,12781,1642435569,866193139,,9296.0,8344.0,8700.0,9304.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.8778367,12782,1642435569,876174598,,9300.0,8384.0,8728.0,9352.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.887501,12783,1642435569,886199389,,9288.0,8392.0,8772.0,9344.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.898475,12784,1642435569,896241837,,9256.0,8368.0,8724.0,9296.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.9076428,12785,1642435569,906172931,,9276.0,8408.0,8696.0,9312.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.9187584,12786,1642435569,916241889,,9288.0,8352.0,8708.0,9364.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.927741,12787,1642435569,926195066,,9268.0,8316.0,8740.0,9344.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.9398148,12788,1642435569,936253973,,9260.0,8288.0,8752.0,9456.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.9514804,12789,1642435569,947594390,,9244.0,8264.0,8752.0,9456.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.9583485,12790,1642435569,956559442,,9260.0,8308.0,8696.0,9408.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.9682653,12791,1642435569,966280795,,9268.0,8340.0,8648.0,9392.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.9793935,12792,1642435569,976207150,,9280.0,8348.0,8660.0,9364.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.9879198,12793,1642435569,986214910,,9276.0,8312.0,8672.0,9300.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435569.998879,12794,1642435569,996210691,,9240.0,8316.0,8672.0,9320.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435570.0075552,12795,1642435570,6206316,,9224.0,8352.0,8712.0,9332.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435570.0396814,12796,1642435570,16232723,,9232.0,8308.0,8652.0,9288.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435570.0457633,12797,1642435570,26186056,,9320.0,8388.0,8628.0,9192.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435570.045818,12798,1642435570,36206733,,9312.0,8372.0,8556.0,9192.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435570.0534384,12799,1642435570,46397722,,9272.0,8376.0,8628.0,9152.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435570.0595856,12800,1642435570,56217150,,9268.0,8320.0,8668.0,9248.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435570.0687208,12801,1642435570,66759078,,9124.0,8272.0,8744.0,9304.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435570.0787911,12802,1642435570,76913973,,9100.0,8244.0,8764.0,9352.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435570.0877147,12803,1642435570,86187306,,9112.0,8240.0,8768.0,9316.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435570.0981188,12804,1642435570,96232202,,9116.0,8232.0,8732.0,9296.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435570.107648,12805,1642435570,106212358,,9128.0,8212.0,8724.0,9324.0,0.0,0.0,"(0.0, 0.0)",False,False
